"manual_check","recipient.x","recipient.y","project.x","project.y","last","st","subcommittee","location","chamber","id","account","department","budget_request","additional_amount","amount.x","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix.x","nickname.x","full_name.x","birthday.x","gender.x","district","senate_class.x","party.x","bioguide_id","...1","...2","state","first","full_name.y","project_st","amount.y","senate_class.y","party.y","member_id","pvi_2020","request_num","ID","FY","middle","member_ID","suffix.y","nickname.y","birthday.y","gender.y","cat","sub","address.lon","address.lat","formatted_address.lon","formatted_address.lat","formatted_address.type","formatted_address.loctype","formatted_address.address","formatted_address.north","formatted_address.south","formatted_address.east","formatted_address.west"
0,"Quonset Point ANGB","Quonset Point Air National Guard Base","Consolidated Headquarters Medical & Dining Facility","This project will demolish the existing facility and construct a new headquarters/medical/dining facility for the 14rd Airlift Wing at Quonset State Airport to support its C-130J and cyber defense missions.","Reed","RI","MilCon VA","North Kingstown","S",1303,NA,"Air National Guard",NA,NA,4.6e+07,NA,1,"S",4.6e+07,0,1,0,4.6e+07,"John","F.",NA,"Jack","Jack Reed","11/12/49","M",NA,2,"Democrat","R000122",9875,9875,"Rhode Island","Jack",NA,"RI",3.5e+07,NA,2,NA,NA,1,29180,"FY2023",NA,"R000122",NA,NA,NA,NA,"Base Operations",NA,-71.421289,41.59498,-71.421289,41.59498,"establishment","rooftop","1 cripe st","north kingstown","ri 02852","usa","41.59629, 41.59359, -71.419904, -71.422602"
0,"Boys & Girls Clubs of Northern Rhode Island","Boys and Girls Club of Northern Rhode Island","Boys & Girls Clubs of Northern Rhode Island Woonsocket Clubhouse Renovations","For a new facility.","Reed","RI","THUD","Woonsocket","S",3439,"Community Development Fund","Department of Housing and Urban Development",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"John","F.",NA,"Jack","Jack Reed","11/12/49","M",NA,2,"Democrat","R000122",13636,13636,"Rhode Island","Jack",NA,"RI",2e+06,NA,2,NA,NA,1,38671,"FY2023",NA,"R000122",NA,NA,NA,NA,"Urban Development",NA,-71.503265,42.00934,-71.503265,42.00933,"establishment","rooftop","600 social st","woonsocket","ri 02895","usa","42.01077, 42.00808, -71.501778, -71.504476"
0,"Elko County Sheriff's Office","Elko Sherriff's Department","Rapid DNA Testing Instrument","The Elko Sheriff's Department's Rapid DNA Instrument project request would fund the purchase a Rapid DNA instrument to help bolster law enforcement efficiency, improve community outcomes, and assist to ease the workload in Nevada's state crime lab.","Rosen","NV","CJS","Elko","S",912,"OJP-Byrne","DOJ",NA,NA,486000,NA,3,"B",162000,1,2,162000,324000,"Jacky",NA,NA,NA,"Jacky Rosen","8/2/57","F",NA,1,"Democrat","R000608",1092,1092,"Nevada","Jacky",NA,"NV",486000,NA,2,NA,NA,1,3133,"FY2023",NA,"R000608",NA,NA,NA,NA,"Law Enforcement",NA,-115.763123,40.83242,-115.763123,40.83242,"locality","approximate","elko","nv 89801","usa","40.89082","40.80304,-115.700124,-115.833841"
0,"Memphremagog Community Maritime","Memphramagog Community Maritime","Memphremagog Maritime Education Center-Newport","These funds will help establish the Memphremagog Maritime Education Center in Newport, which will teach students, teachers, community organizations, and visitors about Lake Memphremagog. This Center will not only help highlight this invaluable natura","Sanders","VT","CJS","Newport","S",702,"NOAA-ORF","DOC",NA,NA,150000,NA,1,"S",150000,0,1,0,150000,"Bernard",NA,NA,"Bernie","Bernard Sanders","9/8/41","M",NA,1,"Independent","S000033",1606,1606,"Vermont","Bernard",NA,"VT",150000,NA,3,NA,NA,1,4706,"FY2023",NA,"S000033",NA,NA,NA,NA,"Scientific Research",NA,-72.205102,44.93644,-72.205102,44.93644,"locality","approximate","newport","vt 05855","usa","44.96613","44.90139, -72.168920, -72.242824"
0,"University of Hawai'i at Manoa","Hawai'i Department of the Attorney General","Shoreline Equity and Adaptation Hub","This funding would be used to recruit 17 Sexual Assault Nurses/Forensic Examiners (SANE/SAFE) (35% increase to the current 31 SANE/SAFE), pilot a Hawai'i State SANE/SAFE training program, and improve the coordination of medical services to victims.","Schatz","HI","CJS","Statewide","S",680,"NOAA-ORF","DOC",NA,NA,2250000,NA,2,"S",1125000,0,2,0,2250000,"Brian","Emanuel",NA,NA,"Brian Schatz","10/20/72","M",NA,3,"Democrat","S001194",921,921,"Hawaii","Brian",NA,"HI",2e+05,NA,2,NA,NA,1,2962,"FY2023",NA,"S001194",NA,NA,NA,NA,"Law Enforcement",NA,-155.665857,19.89868,-155.665857,19.89868,"administrative_area_level_1","approximate","hawaii","usa","22.37000","18.55000","-154.480000,-160.530000"
0,"County of Hawaii","The Food Basket, Hawaii Island Food Bank","Hilo Memorial Hospital Renovations","To provide for economic development and food security.","Schatz","HI","THUD","Hawaii County","S",2588,"Community Development Fund","Department of Housing and Urban Development",NA,NA,1.3e+07,NA,2,"S",6500000,0,2,0,1.3e+07,"Brian","Emanuel",NA,NA,"Brian Schatz","10/20/72","M",NA,3,"Democrat","S001194",12835,12835,"Hawaii","Brian",NA,"HI",1600000,NA,2,NA,NA,1,37870,"FY2023",NA,"S001194",NA,NA,NA,NA,"Urban Development",NA,-155.066522,19.70458,-155.066522,19.70458,"establishment","rooftop","40 holomua st","hilo","hi 96720","usa","19.70595, 19.70325,-155.065015,-155.067713"
0,"Kauai County Housing Agency","Kaua'i County Housing Agency","Lima Ola Affordable Housing","The project provides infrastructure for housing development in Hanapepe, Ele'ele, and Port Allen in Kauai.","Schatz","HI","THUD","Kauai County","S",2598,"Community Development Fund","Department of Housing and Urban Development",NA,NA,7772000,NA,1,"S",7772000,0,1,0,7772000,"Brian","Emanuel",NA,NA,"Brian Schatz","10/20/72","M",NA,3,"Democrat","S001194",10211,10211,"Hawaii","Brian",NA,"HI",5e+06,NA,2,NA,NA,1,30301,"FY2023",NA,"S001194",NA,NA,NA,NA,"Housing",NA,-159.573791,21.96611,-159.573791,21.96611,"administrative_area_level_2","approximate","kauai county","hi","usa","22.29047","21.60038,-159.241827,-160.600875"
0,"Kauai County Housing Agency","Kaua'i County Housing Agency","Kauai County Ele'ele Water Project","The project provides infrastructure for housing development in Hanapepe, Ele'ele, and Port Allen in Kauai.","Schatz","HI","THUD","Kauai County","S",2589,"Community Development Fund","Department of Housing and Urban Development",NA,NA,5e+06,NA,2,"S",2500000,0,2,0,5e+06,"Brian","Emanuel",NA,NA,"Brian Schatz","10/20/72","M",NA,3,"Democrat","S001194",10211,10211,"Hawaii","Brian",NA,"HI",5e+06,NA,2,NA,NA,1,30301,"FY2023",NA,"S001194",NA,NA,NA,NA,"Housing",NA,-159.573791,21.96611,-159.573791,21.96611,"administrative_area_level_2","approximate","kauai county","hi","usa","22.29047","21.60038,-159.241827,-160.600875"
0,"University at Albany State University of New York","University at Albany, State University of New York","Vertical Sensing Evaluation Initiative","The University at Albany, State University of New York (UAlbany) requests $2,100,000 to continue and expand work on a dedicated Vertical Sensing Evaluation Initiative in New York to study the planetary boundary layer, which is one of the next frontie","Schumer","NY","CJS","Albany County","S",679,"NOAA-ORF","DOC",NA,NA,1350000,NA,2,"S",675000,0,2,0,1350000,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",1568,1568,"New York","Charles",NA,"NY",2100000,NA,2,NA,NA,1,4668,"FY2023","E","S000148",NA,NA,NA,NA,"Scientific Research",NA,-73.82479,42.68503,-73.82479,42.68503,"establishment","rooftop","1400 washington ave","albany","ny 12222","usa","42.69154, 42.67788, -73.815292, -73.838857"
0,"University at Albany State University of New York","University at Albany, State University of New York","Advancement of the Ion Beam Laboratory","The University at Albany, State University of New York (UAlbany) requests $2,100,000 to continue and expand work on a dedicated Vertical Sensing Evaluation Initiative in New York to study the planetary boundary layer, which is one of the next frontie","Schumer","NY","CJS","Albany County","S",630,"NIST-STRS","DOC",NA,NA,520000,NA,2,"S",260000,0,2,0,520000,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",1568,1568,"New York","Charles",NA,"NY",2100000,NA,2,NA,NA,1,4668,"FY2023","E","S000148",NA,NA,NA,NA,"Scientific Research",NA,-73.82479,42.68503,-73.82479,42.68503,"establishment","rooftop","1400 washington ave","albany","ny 12222","usa","42.69154, 42.67788, -73.815292, -73.838857"
0,"67th Precinct Clergy Council Inc.","Kings Against Violence Initiative, Inc.","Violence Intervention Program","KAVI, working in partnership with Karna, LLC and the hospital-based intervention programs (HVIPs) at Lincoln and Harlem Hospitals, seeks funding to establish the Center of Expertise for Hospital-based Violence Intervention Programs. This statewide in","Schumer","NY","CJS","Brooklyn","S",1161,"OJP-Byrne","DOJ",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",1218,1218,"New York","Charles",NA,"NY",1050000,NA,2,NA,NA,1,3259,"FY2023","E","S000148",NA,NA,NA,NA,"Law Enforcement",NA,-73.944158,40.67818,-73.944158,40.67818,"political","approximate","brooklyn","ny","usa","40.73945","40.55104, -73.833365, -74.056630"
0,"St. Nicks Alliance Corp","St. Nicks Alliance","North Brooklyn Anti-violence Initiative","The North Brooklyn Anti-Violence Initiative is a multipronged approach to address conditions contributing to local violence. The coalition of local groups will provide opportunities for education, employment, access for safe and stable housing and al","Schumer","NY","CJS","Brooklyn","S",1043,"OJP-Byrne","DOJ",NA,NA,1e+06,NA,3,"B",333333.3333,1,2,333333.3333,666666.6667,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",1212,1212,"New York","Charles",NA,"NY",1e+06,NA,2,NA,NA,1,3253,"FY2023","E","S000148",NA,NA,NA,NA,"Law Enforcement",NA,-73.939888,40.71605,-73.939888,40.71605,"establishment","rooftop","2 kingsland ave","brooklyn","ny 11211","usa","40.71739, 40.71470, -73.938622, -73.941320"
0,"Getting Out and Staying Out Inc. (GOSO)","Getting Out and Staying Out, Inc. (GOSO)","Family Therapy for Survivors of Violence and Families of At-Risk Youth in East Harlem","Requested funds will be used to develop family therapy programming for family members of victims of violent crime and for families of young people at risk of gang involvement in the East Harlem neighborhood of New York City.","Schumer","NY","CJS","New York","S",1164,"OJP-Byrne","DOJ",NA,NA,2e+05,NA,1,"S",2e+05,0,1,0,2e+05,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",1226,1226,"New York","Charles",NA,"NY",2e+05,NA,2,NA,NA,1,3267,"FY2023","E","S000148",NA,NA,NA,NA,"Law Enforcement",NA,-73.935931,40.80306,-73.935931,40.80306,"establishment","rooftop","201a e 124th st","new york","ny 10035","usa","40.80434, 40.80164, -73.934637, -73.937335"
0,"Riverkeeper Inc.","Riverkeeper, Inc.","Publicly Accessible Water Quality Portal","Funds will be used to create a Publicly Accessible, Mobile-Friendly Water Quality Web Portal in order to inform climate-resilient water quality improvements. The proposed new portal would be an open source data aggregator, combining Riverkeeper's dat","Schumer","NY","CJS","Ossining","S",708,"NOAA-ORF","DOC",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",1559,1559,"New York","Charles",NA,"NY",250000,NA,2,NA,NA,1,4659,"FY2023","E","S000148",NA,NA,NA,NA,"Scientific Research",NA,-73.868645,41.15746,-73.868645,41.15746,"establishment","rooftop","20 secor rd","ossining","ny 10562","usa","41.15880, 41.15610, -73.867182, -73.869880"
0,"Rise Up Rochester Inc.","Rise Up Rochester, Inc.","Anti-violence Safe Housing Project","Congressional directed spending funds will be used for the Anti Violence Safe housing project to support safe housing and wraparound support for gun violence victims being relocated to safe housing and being provided court support.","Schumer","NY","CJS","Rochester","S",1165,"OJP-Byrne","DOJ",NA,NA,4e+05,NA,1,"S",4e+05,0,1,0,4e+05,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",1210,1210,"New York","Charles",NA,"NY",4e+05,NA,2,NA,NA,1,3251,"FY2023","E","S000148",NA,NA,NA,NA,"Law Enforcement",NA,-77.613473,43.15016,-77.613473,43.15016,"establishment","rooftop","244 s plymouth ave","rochester","ny 14608","usa","43.15159, 43.14889, -77.612126, -77.614824"
0,"Evergreen Inc.: Your North Brooklyn Business Exchange","Brooklyn Chamber of Commerce","Resilient Recovery: Brooklyn's Industrial Waterfront","Funding be used to demonstrate how businesses benefit from tourism.","Schumer","NY","FSGG","Brooklyn","S",573,"Salaries and Expenses","Small Business Administration (SBA)",NA,NA,750000,NA,3,"B",250000,1,2,250000,5e+05,"Charles","E.",NA,"Chuck","Charles E. Schumer","11/23/50","M",NA,3,"Democrat","S000148",2609,2609,"New York","Charles",NA,"NY",250000,NA,2,NA,NA,1,7810,"FY2023","E","S000148",NA,NA,NA,NA,"Small Business",NA,-74.007267,40.65621,-74.007267,40.65621,"establishment","rooftop","253 36th st 4th floor","brooklyn","ny 11232","usa","40.65750, 40.65480, -74.005942, -74.008640"
0,"Newfields Police Department","Newfields, NH, Police","Newfields Police Technology Equipment","The project would help Newfields PD in purchasing updated equipment, including a new base radio system, laptops for their cruisers and computer systems for records management, crime analysis and prevention. Purchase of this new equipment will allow N","Shaheen","NH","CJS","Newfields","S",902,"COPS Tech","DOJ",NA,NA,28000,NA,1,"S",28000,0,1,0,28000,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181",1100,1100,"New Hampshire","Jeanne",NA,"NH",28000,NA,2,NA,NA,1,3141,"FY2023",NA,"S001181",NA,NA,NA,NA,"Law Enforcement",NA,-70.942801,43.03486,-70.942801,43.03486,"locality","approximate","newfields","nh","usa","43.05295","43.01921, -70.912306, -71.013817"
0,"Northeastern Regional Association of Coastal Observing Systems","Town of Newington","Building a Coastal Resilience Monitoring System for New Hampshire","The Town of Newington request CDS funds to purchase state-of-the-art IP-Based Communications Equipment to upgrade the current communications systems, which are fractured and prone to failure. This integrated system of broadband, wireless, radio, and","Shaheen","NH","CJS","Rockingham County","S",710,"NOAA-ORF","DOC",NA,NA,1850000,NA,1,"S",1850000,0,1,0,1850000,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181",1109,1109,"New Hampshire","Jeanne",NA,"NH",170000,NA,2,NA,NA,1,3150,"FY2023",NA,"S001181",NA,NA,NA,NA,"Law Enforcement",NA,-70.833667,43.10009,-70.833667,43.10009,"locality","approximate","newington","nh 03801","usa","43.12712","43.05911, -70.782798, -70.880185"
0,"Town of Bethlehem","Bethlehem Skate Park Association","Bethlehem Terrain Park","The proposed Bethlehem Terrain Park will be located in the center of Bethlehem on a town-owned parcel of land that abuts a basketball court and is already asphalted. The requested funds would be used to design plans for the skate park and resurface t","Shaheen","NH","THUD","Bethlehem","S",3073,"Community Development Fund","Department of Housing and Urban Development",NA,NA,80000,NA,1,"S",80000,0,1,0,80000,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181",11343,11343,"New Hampshire","Jeanne",NA,"NH",80000,NA,2,NA,NA,1,33134,"FY2023",NA,"S001181",NA,NA,NA,NA,"Transportation","Roads",-71.686874,44.27941,-71.686874,44.27941,"establishment","rooftop","53 agassiz st","bethlehem","nh 03574","usa","44.28074, 44.27804, -71.685730, -71.688428"
0,"Community Action Partnership of Strafford County (CAPSC)","Community Action Partnership of Strafford County","CAPSC Homeless Shelter and Housing","CAPSC is seeking to establish a permanent homeless shelter operated under CAPSC as an extension of their work to address homelessness and housing in Strafford County, NH.","Shaheen","NH","THUD","Strafford County","S",3066,"Community Development Fund","Department of Housing and Urban Development",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181",10009,10009,"New Hampshire","Jeanne",NA,"NH",5e+06,NA,2,NA,NA,1,29669,"FY2023",NA,"S001181",NA,NA,NA,NA,"Housing","Homelessness",-70.875739,43.20166,-70.875739,43.20166,"establishment","rooftop","577 central ave #10","dover","nh 03820","usa","43.20302, 43.20032, -70.874509, -70.877207"
0,"Winchester Economic Development Corporation","Town of Winchester","Stone Mountain Business Park Phase II","Winchester Economic Development Corporation is seeking funding for Phase II of Stone Mountain Business Park. Using federal and state funds, WEDC recently completed Phase I of the project, which built and installed the necessary public infrastructure","Shaheen","NH","THUD","Winchester","S",3074,"Community Development Fund","Department of Housing and Urban Development",NA,NA,8e+05,NA,1,"S",8e+05,0,1,0,8e+05,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181",13235,13235,"New Hampshire","Jeanne",NA,"NH",8e+05,NA,2,NA,NA,1,38270,"FY2023",NA,"S001181",NA,NA,NA,NA,"Urban Development",NA,-72.38357,42.77227,-72.38357,42.77227,"accounting","rooftop","1 richmond rd","winchester","nh 03470","usa","42.77350, 42.77080, -72.382338, -72.385036"
0,"Chicanos Por La Causa Inc. (CPLC)","Chicanos Por La Causa, Inc. (CPLC)","Mesa Entrepreneurship Co-Lab","The project will support women and minority owned small businesses who could not otherwise afford retail space by providing them a space to operate their business.","Sinema","AZ","FSGG","Mesa","S",475,"Salaries and Expenses","Small Business Administration (SBA)",NA,NA,704000,NA,1,"S",704000,0,1,0,704000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191",2503,2503,"Arizona","Kyrsten",NA,"AZ",1105000,NA,2,NA,NA,1,7704,"FY2023",NA,"S001191",NA,NA,NA,NA,"Small Business",NA,-111.804952,33.42127,-111.804952,33.42127,"establishment","rooftop","325 n stapley dr","mesa","az 85203","usa","33.42275, 33.42005,-111.803588,-111.806285"
0,"U.S. Army Corps of Engineers","Army Corps of Engineers","Michigan Combined Sewer Overflows, Lansing, MI","Funding will be used to separate four blocks of combined sewers along two streets in downtown Lansing. The project will help the city eliminate 95% of its combined sewer overflows by 2032 and 100% by 2035.","Stabenow","MI","EW","Lansing","S",6916,"Construction","Army Corps of Engineers (Civil)",NA,6e+06,6e+06,NA,2,"S",3e+06,0,2,0,6e+06,"Debbie","Ann",NA,NA,"Debbie Stabenow","4/29/50","F",NA,1,"Democrat","S000770",2153,2153,"Michigan","Debbie",NA,"MI",6e+06,NA,2,NA,NA,1,6538,"FY2023",NA,"S000770",NA,NA,NA,NA,"Water",NA,-84.555535,42.73253,-84.555535,42.73253,"locality","approximate","lansing","mi","usa","42.76988","42.64748, -84.417581, -84.701274"
0,"Cumberland County","Cumberland County, NC Sheriff’s Office","Law Enforcement Communications Systems Upgrades","Upgrade Cumberland County public safety communications systems.","Tillis","NC","CJS","Cumberland County","S",816,"COPS Tech","DOJ",NA,NA,2474000,NA,2,"S",1237000,0,2,0,2474000,"Thom",NA,NA,NA,"Thom Tillis","8/30/60","M",NA,2,"Republican","T000476",1235,1235,"North Carolina","Thom",NA,"NC",2474000,NA,1,NA,NA,1,3276,"FY2023",NA,"T000476",NA,NA,NA,NA,"Law Enforcement",NA,-78.747621,34.95426,-78.747621,34.95426,"administrative_area_level_2","approximate","cumberland county","nc","usa","35.26691","34.83486, -78.494678, -79.112921"
0,"Afro Charities Inc.","Afro Charities, Inc.","AFRO–American Newspapers' Digitization Preparation Fellowship","The AFRO-American Newspapers is the oldest Black-owned business in Maryland and has an archive of approximately three million photographs, several thousand letters, back issues of the paper, and personal audio recordings of U.S. Supreme Court Justice","Van Hollen","MD","FSGG","Annapolis","S",345,"National Historical Publications & Records Commission Grants Program","National Archives and Records Administration (NARA)",NA,NA,257000,NA,2,"S",128500,0,2,0,257000,"Chris",NA,NA,NA,"Chris Van Hollen","1/10/59","M",NA,3,"Democrat","V000128",2554,2554,"Maryland","Chris",NA,"MD",257000,NA,2,NA,NA,1,7755,"FY2023",NA,"V000128",NA,NA,NA,NA,"Small Business",NA,-76.492183,38.97845,-76.492183,38.97845,"locality","approximate","annapolis","md","usa","39.00291","38.94203, -76.469805, -76.539584"
0,"Sister States of Maryland Inc.","Afro Charities, Inc.","Exploring cultural linkages between Black Marylanders and Civil Rights Movements Abroad","The AFRO-American Newspapers is the oldest Black-owned business in Maryland and has an archive of approximately three million photographs, several thousand letters, back issues of the paper, and personal audio recordings of U.S. Supreme Court Justice","Van Hollen","MD","FSGG","Annapolis","S",344,"National Historical Publications & Records Commission Grants Program","National Archives and Records Administration (NARA)",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Chris",NA,NA,NA,"Chris Van Hollen","1/10/59","M",NA,3,"Democrat","V000128",2554,2554,"Maryland","Chris",NA,"MD",257000,NA,2,NA,NA,1,7755,"FY2023",NA,"V000128",NA,NA,NA,NA,"Small Business",NA,-76.492183,38.97845,-76.492183,38.97845,"locality","approximate","annapolis","md","usa","39.00291","38.94203, -76.469805, -76.539584"
0,"Baltimore Community Lending Inc.","Baltimore Community Lending, Inc.","Baltimore Community Lending Small Business Development & Resource Center","Baltimore Community Lending has served the Baltimore community since 1989 with flexible financial resources. Funds will be used to acquire a facility to house their Small Business Development and Resource Center to serve as an accessible facility for","Van Hollen","MD","FSGG","Baltimore City","S",391,"Salaries and Expenses","Small Business Administration (SBA)",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Chris",NA,NA,NA,"Chris Van Hollen","1/10/59","M",NA,3,"Democrat","V000128",2553,2553,"Maryland","Chris",NA,"MD",1e+06,NA,2,NA,NA,1,7754,"FY2023",NA,"V000128",NA,NA,NA,NA,"Small Business",NA,-76.631597,39.28759,-76.631597,39.28759,"atm","rooftop","875 hollins st # 301","baltimore","md 21201","usa","39.28907, 39.28637, -76.630259, -76.632957"
0,"University of Maryland College Park","University of Maryland, College Park","Maryland Economic Opportunity Center","Funds will be used to to support the Center's work as a hub helping to start, grow, and sustain small businesses from underserved communities across the state by connecting business owners with assistance in planning, financing, marketing, and other","Van Hollen","MD","FSGG","College Park","S",479,"Salaries and Expenses","Small Business Administration (SBA)",NA,NA,2250000,NA,1,"S",2250000,0,1,0,2250000,"Chris",NA,NA,NA,"Chris Van Hollen","1/10/59","M",NA,3,"Democrat","V000128",2555,2555,"Maryland","Chris",NA,"MD",2250000,NA,2,NA,NA,1,7756,"FY2023",NA,"V000128",NA,NA,NA,NA,"Small Business",NA,-76.942554,38.98692,-76.942554,38.98692,"establishment","geometric_center","college park","md 20742","usa","38.99987","38.98231, -76.930898, -76.955470"
0,"Frederick Innovative Technology Center Inc.","Frederick Innovative Technology Center, Inc.","Frederick Innovative Science Center","The Frederick Innovative Technology Center is a non-profit business incubator and accelerator designed to cultivate entrepreneurship in Frederick and surrounding rural areas. Funds will be used to develop the Innovative Science Center, a hub for scie","Van Hollen","MD","FSGG","Rockville","S",478,"Salaries and Expenses","Small Business Administration (SBA)",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Chris",NA,NA,NA,"Chris Van Hollen","1/10/59","M",NA,3,"Democrat","V000128",2557,2557,"Maryland","Chris",NA,"MD",1e+06,NA,2,NA,NA,1,7758,"FY2023",NA,"V000128",NA,NA,NA,NA,"Small Business",NA,-77.152758,39.084,-77.152758,39.084,"locality","approximate","rockville","md","usa","39.12071","39.05315, -77.091996, -77.200302"
0,"Downtown Development Authority of Augusta Georgia","Greater Augusta Black Chamber of Commerce","Downtown Augusta Microenterprise Center","To support business owners through training, mentorship, and grants.","Warnock","GA","FSGG","Augusta","S",480,"Salaries and Expenses","Small Business Administration (SBA)",NA,NA,2350000,NA,1,"S",2350000,0,1,0,2350000,"Raphael","Gamaliel",NA,NA,"Raphael G. Warnock","7/23/69","M",NA,3,"Democrat","W000790",2694,2694,"Georgia","Raphael",NA,"GA",325000,NA,2,NA,NA,1,8193,"FY2023","G","W000790",NA,NA,NA,NA,"Small Business","Education",-81.97684,33.47177,-81.97684,33.47177,"establishment","rooftop","1225 walton way","augusta","ga 30901","usa","33.47326, 33.47057, -81.975364, -81.978062"
0,"Okefenokee Swamp Park Inc.","Okefenokee Swamp Park, Inc.","Reclaiming the Forgotten Legacy of the African American Civilian Conservation Crops in South Georgia","This project presents a novel opportunity to engage local stakeholders in a dialogue with the African American community in the Okefenokee region, build awareness for historical African American contributions to the region, and preserve and digitize","Warnock","GA","FSGG","Waycross","S",362,"National Historical Publications & Records Commission Grants Program","National Archives and Records Administration (NARA)",NA,NA,496000,NA,1,"S",496000,0,1,0,496000,"Raphael","Gamaliel",NA,NA,"Raphael G. Warnock","7/23/69","M",NA,3,"Democrat","W000790",2454,2454,"Georgia","Raphael",NA,"GA",496000,NA,2,NA,NA,1,7451,"FY2023","G","W000790",NA,NA,NA,NA,"Archival",NA,-82.272327,31.05679,-82.272327,31.05679,"establishment","rooftop","okefenokee swamp park","5700 okefenokee swamp park rd","waycross","ga 31503","usa, 31.05864, 31.05594, -82.271084, -82.273782"
0,"Boston Medical Center Corporation","Boston Medical Center (BMC) Corporation","Violence Intervention Advocacy Program","VIAP was founded in 2006 to respond to the needs of victims of community violence and the families of those impacted by violence and homicide to recover from physical and emotional trauma. With the knowledge that violent injury is the strongest predi","Warren","MA","CJS","Boston","S",1012,"OJP-Byrne","DOJ",NA,NA,370000,NA,3,"B",123333.3333,1,2,123333.3333,246666.6667,"Elizabeth",NA,NA,NA,"Elizabeth Warren","6/22/49","F",NA,1,"Democrat","W000817",1000,1000,"Massachusetts","Elizabeth",NA,"MA",370000,NA,2,NA,NA,1,3041,"FY2023",NA,"W000817",NA,NA,NA,NA,"Law Enforcement",NA,-71.072136,42.33484,-71.072136,42.33484,"establishment","rooftop","725 albany st","boston","ma 02118","usa","42.33607, 42.33338, -71.070684, -71.073382"
0,"Town of Manchester-by-the-Sea","Town of Manchester-by-the-Sea, MA","Building Local Capacity for Managing Extreme Weather Events","A partnership of Cape Ann municipalities, a local non-profit, TownGreen, and Harvard University’s Future of the American City Initiative requests funding under the Commerce Department-NOAA account for R&D of new methods and tools for local prevention","Warren","MA","CJS","Manchester-by-the-Sea","S",686,"NOAA-ORF","DOC",NA,NA,5e+05,NA,2,"S",250000,0,2,0,5e+05,"Elizabeth",NA,NA,NA,"Elizabeth Warren","6/22/49","F",NA,1,"Democrat","W000817",999,999,"Massachusetts","Elizabeth",NA,"MA",5e+05,NA,2,NA,NA,1,3040,"FY2023",NA,"W000817",NA,NA,NA,NA,"Law Enforcement",NA,-70.767597,42.57783,-70.767597,42.57783,"locality","approximate","manchester-by-the-sea","ma 01944","usa","42.59432","42.55930, -70.714868, -70.798899"
0,"MassChallenge Inc.","MassChallenge","Driving Equitable Outcomes in Business Growth","Female founders, founders of color, founders from outside typical venture hubs remain grossly overlooked and underfunded by the typical entrepreneurial and venture ecosystem. At the extreme, black female founders receive less than 1% of venture fundi","Warren","MA","FSGG","Boston","S",535,"Salaries and Expenses","Small Business Administration (SBA)",NA,NA,8e+05,NA,3,"B",266666.6667,1,2,266666.6667,533333.3333,"Elizabeth",NA,NA,NA,"Elizabeth Warren","6/22/49","F",NA,1,"Democrat","W000817",2564,2564,"Massachusetts","Elizabeth",NA,"MA",8e+05,NA,2,NA,NA,1,7765,"FY2023",NA,"W000817",NA,NA,NA,NA,"Small Business",NA,-71.045029,42.3538,-71.045029,42.3538,"establishment","rooftop","10 fan pier boulevard 3rd floor","boston","ma 02210","usa","42.35520, 42.35251, -71.043792, -71.046490"
