"last","st","chamber","id","subcommittee","account","department","recipient","location","project","budget_request","additional_amount","amount","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix","nickname","full_name","birthday","gender","district","senate_class","party","bioguide_id"
"Merkley","OR","S",6498,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Aumsville","City of Aumsville for a Waste Water Treatment Plant Project",NA,NA,1252950,NA,3,"B",417650,1,2,417650,835300,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6594,"Interior","Science and Technology-Research: National Priorities","Environmental Protection Agency",NA,"Morrow County","Morrow County for Drinking Water Contamination Investigation in Northeast Oregon",NA,NA,1700000,NA,2,"S",850000,0,2,0,1700000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6608,"Interior","Resource Management","Fish and Wildlife Service",NA,NA,"The Oregon Zoo for Condor Restoration Project",NA,NA,2e+06,NA,2,"S",1e+06,0,2,0,2e+06,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6611,"Interior","Capital Improvement and Maintenance","Forest Service",NA,NA,"U.S. Forest Service for Recreational Access, Deschutes National Forest",NA,NA,7e+05,NA,2,"S",350000,0,2,0,7e+05,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6636,"Interior","State and Private Forestry-Forest Resource Information and Analysis","Forest Service",NA,NA,"State of Oregon for Opal Creek Wilderness and Scenic Recreation Area Act Implementation",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6637,"Interior","State and Private Forestry-Forest Resource Information and Analysis","Forest Service",NA,NA,"Oregon State University for Elliott State Research Forest Monitoring Equipment",NA,NA,3500000,NA,2,"S",1750000,0,2,0,3500000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6685,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,NA,"Hood River Crag Rats for Historic Cloud Cap Inn",NA,NA,115000,NA,2,"S",57500,0,2,0,115000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6710,"Interior","Surveys, Investigations, and Research","US Geological Survey",NA,NA,"Harney Watershed Council for Harney Basin Water Resource Planning Support",NA,NA,250000,NA,2,"S",125000,0,2,0,250000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6743,"Homeland","Federal Assistance-EOC","FEMA","City of Dallas","Dallas","City of Dallas Emergency Operations Center",NA,NA,83000,NA,2,"S",41500,0,2,0,83000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6801,"Homeland","Federal Assistance-EOC","FEMA","Grant County Sheriff's Office Emergency Management","Grant County","Grant County Emergency Operations Center Modernization",NA,NA,299000,NA,2,"S",149500,0,2,0,299000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6805,"Homeland","Federal Assistance-EOC","FEMA","Harney County","Harney County","Harney County Generator for Continuity of Operations",NA,NA,221000,NA,2,"S",110500,0,2,0,221000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Merkley","OR","S",6826,"Homeland","Federal Assistance-EOC","FEMA","Morrow County","Morrow County","Morrow County Primary EOC Generator",NA,NA,177000,NA,2,"S",88500,0,2,0,177000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176"
"Moran","KS","S",869,"CJS","COPS Tech","DOJ","Kansas City Police Department","Kansas City","Establishment of a Real Time Crime Center",NA,NA,905000,NA,1,"S",905000,0,1,0,905000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",1189,"CJS","SSMS","NASA","Cosmosphere Inc.","Hutchinson","Support for STEM Education Programs and Galleries/Exhibits Revitalization",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",1235,"MilCon VA",NA,"Army","Fort Riley (Custer Hill)",NA,"Unaccompanied Enlisted Barracks: Planning and Design",NA,NA,15930000,NA,1,"S",15930000,0,1,0,15930000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",1631,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Belvue Bridge",NA,NA,6e+06,NA,1,"S",6e+06,0,1,0,6e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",1632,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"U.S. Highway 69 – Pittsburg Bypass",NA,NA,13300000,NA,1,"S",13300000,0,1,0,13300000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",3772,"LHHS","Employment and Training Administration","Department of Labor",NA,"Coffeyville","Coffeyville Community College, KS, for workforce development programs, including curriculum and equipment",NA,NA,673000,NA,1,"S",673000,0,1,0,673000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",3773,"LHHS","Employment and Training Administration","Department of Labor",NA,"Colby","Colby Community College, KS, for training programs, including equipment",NA,NA,533000,NA,1,"S",533000,0,1,0,533000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",3795,"LHHS","Employment and Training Administration","Department of Labor",NA,"Dodge City","Dodge City Community College, KS, for an industrial maintenance training program, including equipment",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",3805,"LHHS","Employment and Training Administration","Department of Labor",NA,"Fort Scott","Fort Scott Community College, KS, for a training program, including equipment",NA,NA,385000,NA,1,"S",385000,0,1,0,385000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",3827,"LHHS","Employment and Training Administration","Department of Labor",NA,"Johnson County","Johnson County Community College, KS, for training programs, including equipment",NA,NA,1095000,NA,1,"S",1095000,0,1,0,1095000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",3829,"LHHS","Employment and Training Administration","Department of Labor",NA,"Kansas City","Kansas City Kansas Community College, KS, for a commercial construction technology training program, including equipment",NA,NA,2142000,NA,1,"S",2142000,0,1,0,2142000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",3870,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"North Central Kansas Technical College, KS, for training programs, including equipment",NA,NA,737000,NA,1,"S",737000,0,1,0,737000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4376,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Coffeyville","Coffeyville Regional Medical Center, KS, for facilities and equipment",NA,NA,4e+06,NA,1,"S",4e+06,0,1,0,4e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4389,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Community Health Center of Southeast Kansas, Inc., KS, for facilities and equipment",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4546,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Hutchinson Community College, KS, for facilities and equipment",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4582,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Kansas College of Osteopathic Medicine, KS, for equipment",NA,NA,950000,NA,1,"S",950000,0,1,0,950000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4604,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Labette County","Labette County Medical Center, KS, for facilities and equipment",NA,NA,6e+06,NA,1,"S",6e+06,0,1,0,6e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4812,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Rooks County","Rooks County Health Center, KS, for facilities and equipment",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4959,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"University of Kansas Cancer Center, KS, for facilities and equipment",NA,NA,1.5e+07,NA,1,"S",1.5e+07,0,1,0,1.5e+07,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",4960,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"University of Kansas Health System, KS, for facilities and equipment for Alzheimer's disease program",NA,NA,5e+06,NA,2,"B",2500000,1,1,2500000,2500000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",5299,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"CAPS Network, Inc., KS, for profession-based learning, including the purchase of technology",NA,NA,951000,NA,1,"S",951000,0,1,0,951000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",5511,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Wheatland","Unified School District 292, Wheatland, KS, for the purchase of equipment and technology",NA,NA,84000,NA,1,"S",84000,0,1,0,84000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",5512,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Andover","Unified School District 385, Andover, KS, for the purchase of equipment and technology",NA,NA,2e+05,NA,1,"S",2e+05,0,1,0,2e+05,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",5960,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Kansas City","Kansas City Board of Public Utilities for Aged Water Line Replacement",NA,NA,1e+07,NA,1,"S",1e+07,0,1,0,1e+07,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",6307,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Garden City","City of Garden City for Water Reclamation and Reuse",NA,NA,19100000,NA,1,"S",19100000,0,1,0,19100000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",6883,"EW","Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Atchison","Atchison, KS CSO Environmental Infrastructure",NA,5e+05,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Moran","KS","S",7048,"EW","Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Tuttle Creek Lake","Tuttle Creek Lake, KS",3061000,2800000,5861000,NA,1,"S",5861000,0,1,0,5861000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934"
"Murkowski","AK","S",693,"CJS","NOAA-ORF","DOC","North Slope Borough Department of Wildlife Management","Utqiagvik","Marine Mammal Co-management Research",NA,NA,2700000,NA,1,"S",2700000,0,1,0,2700000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",1195,"MilCon VA",NA,"Air Force","JB Elmendorf-Richardson",NA,"Contaminated Soil Removal: Cost to Complete",NA,NA,5200000,NA,1,"S",5200000,0,1,0,5200000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",1196,"MilCon VA",NA,"Army National Guard","JB Elmendorf-Richardson",NA,"Aircraft Maintenance Hangar",NA,NA,6.3e+07,NA,1,"S",6.3e+07,0,1,0,6.3e+07,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",1412,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Seldovia Road Resurfacing Project",NA,NA,22000,NA,1,"S",22000,0,1,0,22000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",1413,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,"Juneau","Juneau North Douglas Crossing Project",NA,NA,7e+06,NA,1,"S",7e+06,0,1,0,7e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",2115,"THUD","Community Development Fund","Department of Housing and Urban Development","Association for Education of Young Children Southeast",NA,"Juneau Family Services Center",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",2122,"THUD","Community Development Fund","Department of Housing and Urban Development","Municipality of Anchorage-Port of Alaska","Anchorage","Port of Alaska Modernization",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",3730,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Alaska Primary Care Association, AK, for a community health worker training program, including supportive services",NA,NA,2750000,NA,1,"S",2750000,0,1,0,2750000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",3732,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Anchorage Neighborhood Health Center, AK, for an oral health training program, including supportive services",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",3890,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Providence Alaska, AK, for a psychiatry residency program, including curriculum and supportive services",NA,NA,290000,NA,1,"S",290000,0,1,0,290000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",3903,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Rural Alaska Community Action Program, AK, for a training program, including curriculum, equipment, and supportive services",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",3910,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Seattle Children's, WA, for a pediatric residency program in Alaska, including curriculum and supportive services",NA,NA,350000,NA,1,"S",350000,0,1,0,350000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",3919,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Southcentral Foundation, AK, for a workforce development program, including supportive services",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",3945,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"University of Alaska Southeast, AK, for a commercial driver's license training program, including curriculum, equipment, and supportive services",NA,NA,750000,NA,1,"S",750000,0,1,0,750000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4017,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,NA,"Covenant House Alaska, AK, for services for homeless youth",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4141,"LHHS","Administration for Community Living","Department of Health and Human Services",NA,NA,"Alaska Center for FASD, AK, for improving access to services for individuals with FASD",NA,NA,4e+05,NA,1,"S",4e+05,0,1,0,4e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4244,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Anchorage","Anchorage Neighborhood Health, AK, for facilities and equipment",NA,NA,1200000,NA,1,"S",1200000,0,1,0,1200000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4280,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Bethel Family Clinic, AK, for facilities and equipment",NA,NA,1e+05,NA,1,"S",1e+05,0,1,0,1e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4281,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Bethel Family Clinic, AK, for rural health services",NA,NA,6e+05,NA,1,"S",6e+05,0,1,0,6e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4304,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Camai Community Health Center Inc., AK, for facilities and equipment",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4348,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Chugachmiut","Chugachmiut, AK, for facilities and equipment",NA,NA,2500000,NA,1,"S",2500000,0,1,0,2500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4549,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Iliuliuk Family & Health Services, AK, for facilities and equipment",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4561,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Interior Community Health Center, AK, for facilities and equipment",NA,NA,2500000,NA,1,"S",2500000,0,1,0,2500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4563,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"JAMHI Health and Wellness, Inc., AK, for facilities and equipment",NA,NA,870000,NA,1,"S",870000,0,1,0,870000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4596,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Kodiak Isalnd","Kodiak Island Health Care Foundation, AK, for facilities and equipment",NA,NA,7927000,NA,1,"S",7927000,0,1,0,7927000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4762,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Peacehealth Ketchikan Medical Center, AK, for facilities and equipment",NA,NA,6e+05,NA,1,"S",6e+05,0,1,0,6e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4785,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Providence Alaska Medical Center, AK, for facilities and equipment",NA,NA,750000,NA,1,"S",750000,0,1,0,750000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4842,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Seldovia Village Tribe, AK, for facilities and equipment",NA,NA,633000,NA,1,"S",633000,0,1,0,633000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4846,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Seward","Seward Community Health Center, AK, for facilities and equipment",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4865,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Southcentral Foundation, AK, for facilities and equipment",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4893,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Sunshine Community Health Center Inc., AK, for rural health, including mobile medical unit equipment",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4894,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Sunshine Community Health Center Inc., AK, for facilities and equipment",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",4954,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Anchorage","University of Alaska Anchorage, AK, for facilities and equipment",NA,NA,2250000,NA,1,"S",2250000,0,1,0,2250000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5084,"LHHS","Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,NA,"Boys & Girls Club of Southcentral Alaska, AK, for behavioral health training and support for children and youth",NA,NA,350000,NA,1,"S",350000,0,1,0,350000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5203,"LHHS","Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,NA,"Rural Alaska Community Action Program, AK, foryouth mental health training and peer mentorsupport",NA,NA,230000,NA,1,"S",230000,0,1,0,230000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5294,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"Bree's Law Inc, AK, for curriculum development and implementation, including the purchaseof equipment",NA,NA,950000,NA,1,"S",950000,0,1,0,950000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5856,"Interior","Operation of Indian Programs","Bureau of Indian Affairs",NA,NA,"Alaska Native Justice Center for Alaska Tribal Public Safety Empowerment",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5860,"Interior","Management of Land andResources","Bureau of Land Management",NA,NA,"North Slope Borough for Community Winter Access Trails (CWAT) Pilot Program",NA,NA,2500000,NA,1,"S",2500000,0,1,0,2500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5861,"Interior","Management of Land andResources","Bureau of Land Management",NA,"Seaward, Fairbanks","Bureau of Land Management for a National Scenic Trail Feasibility Study for a trail from Seward to Fairbanks, AK",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5862,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Whittier","City of Whittier for Well Field Upgrades",NA,NA,1230000,NA,1,"S",1230000,0,1,0,1230000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5863,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Chickaloon Village","Chickaloon Village Traditional Council for Community Well in Chickaloon",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5864,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Yakutat","City and Borough of Yakutat for Waterline Extension Project",NA,NA,5082000,NA,1,"S",5082000,0,1,0,5082000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",5865,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Nome","City of Nome for Potable Water Distributionand Wastewater Collection Systems",NA,NA,1600000,NA,1,"S",1600000,0,1,0,1600000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6157,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Anchorage","Municipality of Anchorage for the Regional Landfill Leachate Treatment Facility",NA,NA,1.3e+07,NA,1,"S",1.3e+07,0,1,0,1.3e+07,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6158,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Kenai","City of Kenai for Digestor Blower Replacements at the Wastewater Treatment Plant",NA,NA,2900000,NA,1,"S",2900000,0,1,0,2900000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6159,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Seldovia","City of Seldovia for Bloch Street Sewer Line Replacement",NA,NA,746000,NA,1,"S",746000,0,1,0,746000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6160,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Wasilla","City of Wasilla for Wastewater Treatment Plant Sludge Digestor",NA,NA,2500000,NA,1,"S",2500000,0,1,0,2500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6161,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Anchorage","Municipality of Anchorage for the Powder Reserve Access Project",NA,NA,4500000,NA,1,"S",4500000,0,1,0,4500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
