"last","st","subcommittee","chamber","id","account","department","recipient.x","location.x","project.x","budget_request","additional_amount","amount.x","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix.x","nickname.x","full_name.x","birthday.x","gender.x","district","senate_class.x","party.x","bioguide_id","...1","...2","state","first","full_name.y","recipient.y","project.y","location.y","project_st","amount.y","senate_class.y","party.y","member_id","pvi_2020","request_num","ID","FY","middle","member_ID","suffix.y","nickname.y","birthday.y","gender.y","cat","sub","address.lon","address.lat","formatted_address.lon","formatted_address.lat","formatted_address.type","formatted_address.loctype","formatted_address.address","formatted_address.north","formatted_address.south","formatted_address.east","formatted_address.west"
"Merkley","OR","LHHS","S",5159,"Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,NA,"Lines for Life, OR, for a youth mental health crisis hotline and school-based suicide prevention activities",NA,NA,540000,NA,2,"S",270000,0,2,0,540000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4162,"Administration for Community Living","Department of Health and Human Services",NA,NA,"Disability Rights Oregon, OR, to enhance services for people with disabilities",NA,NA,108000,NA,2,"S",54000,0,2,0,108000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",3913,"Employment and Training Administration","Department of Labor",NA,"Sheridan","Sheridan School District, OR, for a truck driving/diesel mechanics employment training program, including the purchase of equipment",NA,NA,5e+05,NA,2,"S",250000,0,2,0,5e+05,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4319,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Central City Concern, OR, for facilities and equipment",NA,NA,2e+06,NA,2,"S",1e+06,0,2,0,2e+06,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",5727,"Higher Education","Department of Education",NA,NA,"Oregon State University, OR, for a technical job training program, including the purchase of equipment",NA,NA,8e+05,NA,2,"S",4e+05,0,2,0,8e+05,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4811,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Rogue Community College, OR, for facilities and equipment",NA,NA,3615000,NA,2,"S",1807500,0,2,0,3615000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4268,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Bandon Community Health Center, OR, for facilities and equipment",NA,NA,430000,NA,2,"S",215000,0,2,0,430000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4387,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Community Counseling Solutions, OR, for facilities and equipment",NA,NA,1250000,NA,2,"S",625000,0,2,0,1250000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4594,"Health Resources and Services Administration","Department of Health and Human Services",NA,"Klamath County Economic","Klamath County Economic Development Association, OR, for facilities and equipment",NA,NA,3557000,NA,2,"S",1778500,0,2,0,3557000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4321,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Central Oregon Community College, OR, for equipment",NA,NA,153000,NA,2,"S",76500,0,2,0,153000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",4601,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"La Pine Community Health Center, OR, for facilities and equipment",NA,NA,3088000,NA,2,"S",1544000,0,2,0,3088000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",5467,"Elementary and Secondary Education","Department of Education",NA,NA,"Scappoose Rural Fire District, OR, for career pathway programs in public safety, fire fighting, and natural resources, including purchase of equipment",NA,NA,198000,NA,2,"S",99000,0,2,0,198000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","LHHS","S",5386,"Elementary and Secondary Education","Department of Education",NA,"La Grande","La Grande School District, OR, to operate housing construction and construction trades CTE programs, including equipment and supplies",NA,NA,515000,NA,2,"S",257500,0,2,0,515000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",8530,8530,"Oregon","Jeff",NA,"Bandon Community Health Center","This funding would be used to renovate a primary and behavioral health care clinic.","Bandon Oregon","OR",430000,NA,2,NA,NA,1,25163,"FY2023",NA,"M001176",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-124.399789,43.11937,-124.399789,43.11936,"establishment","rooftop","1010 1st st se","bandon","or 97411","usa","43.12083, 43.11813,-124.398329,-124.401027"
"Merkley","OR","MilCon VA","S",1300,NA,"Air National Guard","Kingsley Field ANGB","Klamath Falls","B210 Communications Building: Unspecified Minor Construction",NA,NA,5e+06,NA,2,"S",2500000,0,2,0,5e+06,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",9652,9652,"Oregon","Jeff",NA,"Camp Umatilla","Funding would be used to construct of specially-designed housing facilities for National Guard soldiers engaged in critical training at Camp Umatilla, Oregon.","Umatilla County","OR",6e+06,NA,2,NA,NA,1,28777,"FY2023",NA,"M001176",NA,NA,NA,NA,"Training",NA,-119.422058,45.80775,-119.422058,45.80775,"establishment","rooftop","1778 a st","hermiston","or 97838","usa","45.80910, 45.80640,-119.420549,-119.423247"
"Merkley","OR","THUD","S",3325,"Community Development Fund","Department of Housing and Urban Development","Oregon Food Bank, Inc.",NA,"Oregon Food Bank Facilities and Equipment",NA,NA,5e+06,NA,2,"S",2500000,0,2,0,5e+06,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Merkley","OR","THUD","S",1837,"Highway Infrastructure Programs","Department of Transportation",NA,NA,"Aloha Livable Community and Safe Access to Transit",NA,NA,962000,NA,2,"S",481000,0,2,0,962000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Merkley","OR","THUD","S",1840,"Highway Infrastructure Programs","Department of Transportation",NA,NA,"Construction of Arterial Road between Highway 11 and Highway 30",NA,NA,1500000,NA,2,"S",750000,0,2,0,1500000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Merkley","OR","THUD","S",3331,"Community Development Fund","Department of Housing and Urban Development","Riverside Training Centers, Inc. dba life empowered",NA,"Empowerment Center for People with Intellectual and Developmental Disabilities",NA,NA,5e+05,NA,2,"S",250000,0,2,0,5e+05,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Merkley","OR","THUD","S",1838,"Highway Infrastructure Programs","Department of Transportation",NA,NA,"Tonquin Employment Area Access Project",NA,NA,3e+06,NA,2,"S",1500000,0,2,0,3e+06,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Merkley","OR","THUD","S",1839,"Highway Infrastructure Programs","Department of Transportation",NA,NA,"Burns Paiute Tribute-US Highway 20 Wildlife Connectivity Project",NA,NA,940000,NA,2,"S",470000,0,2,0,940000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Merkley","OR","THUD","S",3340,"Community Development Fund","Department of Housing and Urban Development","Corvallis Neighborhood Housing Services Inc., dba DevNW",NA,"Community Land Trust Development-Eugene and Salem",NA,NA,850000,NA,2,"S",425000,0,2,0,850000,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Merkley","OR","THUD","S",1850,"Highway Infrastructure Programs","Department of Transportation",NA,NA,"OR-18/OR-99W Corridor Safety and Intersection Improvements",NA,NA,4e+06,NA,3,"B",1333333.333,1,2,1333333.333,2666666.667,"Jeff",NA,NA,NA,"Jeff Merkley","10/24/56","M",NA,2,"Democrat","M001176",13999,13999,"Oregon","Jeff",NA,"Portland Japanese Garden","Funds would go toward new studio equipment, security and technology improvements; improving HVAC systems, and new global and cultural improvements.","Portland","OR",1034000,NA,2,NA,NA,1,40957,"FY2023",NA,"M001176",NA,NA,NA,NA,"Other - THUD",NA,-122.708035,45.51886,-122.708035,45.51886,"art_gallery","rooftop","portland japanese garden","611 sw kingston ave","portland","or 97205","usa, 45.52072, 45.51803,-122.706055,-122.708753"
"Moran","KS","CJS","S",869,"COPS Tech","DOJ","Kansas City Police Department","Kansas City","Establishment of a Real Time Crime Center",NA,NA,905000,NA,1,"S",905000,0,1,0,905000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",1456,1456,"Kansas","Jerry",NA,"Fort Hays State University","To support critical renovations at Forsyth Library.","Hays","KS",2e+06,NA,1,NA,NA,1,4556,"FY2023",NA,"M000934",NA,NA,NA,NA,"Scientific Research",NA,-99.344489,38.87145,-99.344489,38.87145,"establishment","rooftop","600 park st","hays","ks 67601","usa","38.87398, 38.86943, -99.338334, -99.350218"
"Moran","KS","CJS","S",1189,"SSMS","NASA","Cosmosphere Inc.","Hutchinson","Support for STEM Education Programs and Galleries/Exhibits Revitalization",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",1456,1456,"Kansas","Jerry",NA,"Fort Hays State University","To support critical renovations at Forsyth Library.","Hays","KS",2e+06,NA,1,NA,NA,1,4556,"FY2023",NA,"M000934",NA,NA,NA,NA,"Scientific Research",NA,-99.344489,38.87145,-99.344489,38.87145,"establishment","rooftop","600 park st","hays","ks 67601","usa","38.87398, 38.86943, -99.338334, -99.350218"
"Moran","KS","EW","S",7048,"Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Tuttle Creek Lake","Tuttle Creek Lake, KS",3061000,2800000,5861000,NA,1,"S",5861000,0,1,0,5861000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",2116,2116,"Kansas","Jerry",NA,"US Army Corps of Engineers","Funding to continue the Water Injection Dredging Demonstration at Tuttle Creek.","Riley County","KS",2800000,NA,1,NA,NA,1,6501,"FY2023",NA,"M000934",NA,NA,NA,NA,"Water",NA,-96.8351,39.36865,-96.8351,39.36865,"administrative_area_level_2","approximate","riley county","ks","usa","39.56654","39.04323, -96.389043, -96.961693"
"Moran","KS","EW","S",6883,"Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Atchison","Atchison, KS CSO Environmental Infrastructure",NA,5e+05,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",2116,2116,"Kansas","Jerry",NA,"US Army Corps of Engineers","Funding to continue the Water Injection Dredging Demonstration at Tuttle Creek.","Riley County","KS",2800000,NA,1,NA,NA,1,6501,"FY2023",NA,"M000934",NA,NA,NA,NA,"Water",NA,-96.8351,39.36865,-96.8351,39.36865,"administrative_area_level_2","approximate","riley county","ks","usa","39.56654","39.04323, -96.389043, -96.961693"
"Moran","KS","Interior","S",5960,"STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Kansas City","Kansas City Board of Public Utilities for Aged Water Line Replacement",NA,NA,1e+07,NA,1,"S",1e+07,0,1,0,1e+07,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",3319,3319,"Kansas","Jerry",NA,"Kansas City Board of Public Utilities","To replace 50-year old small diameter galvanized water mains that primarily service older, low-income neighborhoods.","Wyandotte County","KS",1e+07,NA,1,NA,NA,1,9974,"FY2023",NA,"M000934",NA,NA,NA,NA,"Water","Drinking Water",-94.623394,39.11582,-94.623394,39.11582,"establishment","rooftop","540 minnesota ave","kansas city","ks 66101","usa","39.11703, 39.11434, -94.622071, -94.624769"
"Moran","KS","Interior","S",6307,"STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Garden City","City of Garden City for Water Reclamation and Reuse",NA,NA,19100000,NA,1,"S",19100000,0,1,0,19100000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",3319,3319,"Kansas","Jerry",NA,"Kansas City Board of Public Utilities","To replace 50-year old small diameter galvanized water mains that primarily service older, low-income neighborhoods.","Wyandotte County","KS",1e+07,NA,1,NA,NA,1,9974,"FY2023",NA,"M000934",NA,NA,NA,NA,"Water","Drinking Water",-94.623394,39.11582,-94.623394,39.11582,"establishment","rooftop","540 minnesota ave","kansas city","ks 66101","usa","39.11703, 39.11434, -94.622071, -94.624769"
"Moran","KS","LHHS","S",3827,"Employment and Training Administration","Department of Labor",NA,"Johnson County","Johnson County Community College, KS, for training programs, including equipment",NA,NA,1095000,NA,1,"S",1095000,0,1,0,1095000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",5299,"Elementary and Secondary Education","Department of Education",NA,NA,"CAPS Network, Inc., KS, for profession-based learning, including the purchase of technology",NA,NA,951000,NA,1,"S",951000,0,1,0,951000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",3805,"Employment and Training Administration","Department of Labor",NA,"Fort Scott","Fort Scott Community College, KS, for a training program, including equipment",NA,NA,385000,NA,1,"S",385000,0,1,0,385000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",4389,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Community Health Center of Southeast Kansas, Inc., KS, for facilities and equipment",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",3829,"Employment and Training Administration","Department of Labor",NA,"Kansas City","Kansas City Kansas Community College, KS, for a commercial construction technology training program, including equipment",NA,NA,2142000,NA,1,"S",2142000,0,1,0,2142000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",4960,"Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"University of Kansas Health System, KS, for facilities and equipment for Alzheimer's disease program",NA,NA,5e+06,NA,2,"B",2500000,1,1,2500000,2500000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",3773,"Employment and Training Administration","Department of Labor",NA,"Colby","Colby Community College, KS, for training programs, including equipment",NA,NA,533000,NA,1,"S",533000,0,1,0,533000,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",3795,"Employment and Training Administration","Department of Labor",NA,"Dodge City","Dodge City Community College, KS, for an industrial maintenance training program, including equipment",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
"Moran","KS","LHHS","S",5512,"Elementary and Secondary Education","Department of Education",NA,"Andover","Unified School District 385, Andover, KS, for the purchase of equipment and technology",NA,NA,2e+05,NA,1,"S",2e+05,0,1,0,2e+05,"Jerry",NA,NA,NA,"Jerry Moran","5/29/54","M",NA,3,"Republican","M000934",6341,6341,"Kansas","Jerry",NA,"Colby Community College","To support Dental Hygiene and Agriculture-Related Programs at Colby Community College.","Colby","KS",533000,NA,1,NA,NA,1,19306,"FY2023",NA,"M000934",NA,NA,NA,NA,"Education","Higher Ed",-101.053903,39.37654,-101.053903,39.37654,"establishment","rooftop","1255 s range ave","colby","ks 67701","usa","39.37793, 39.37523,-101.052643,-101.055341"
