last,state,chamber,id,subcommittee,account,department,recipient,location,project,budget_request,additional_amount,total,first.x,multi,origination,member_amount,house_mem,sentate_mem,house_tot,senate_tot,first.y,middle_name,suffix,nickname,full_name,birthday,gender,district,senate_class,party,bioguide_id
Murkowski,AK,S,6595,Interior,Resource Management,Fish and Wildlife Service,NA,NA,Bering Sea Fishermen's Association for Community-Based Ecological Monitoring and Resilience Planning,NA,NA,1250000,NA,1,S,1250000,0,1,0,1250000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6596,Interior,Resource Management,Fish and Wildlife Service,NA,NA,U.S. Fish and Wildlife Service for Salmon Monitoring in the Arctic-Yukon-Kuskokwim Region,NA,NA,2000000,NA,1,S,2000000,0,1,0,2000000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6597,Interior,Resource Management,Fish and Wildlife Service,NA,NA,Tanana Chiefs Conference for Middle Yukon River Area Sonar Project,NA,NA,500000,NA,1,S,500000,0,1,0,500000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6610,Interior,Capital Improvement and Maintenance,Forest Service,NA,NA,"U.S. Forest Service for Iditarod National Historic Trail, Chugach National Forest",NA,NA,2348000,NA,1,S,2348000,0,1,0,2348000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6614,Interior,State and Private Forestry-Forest Resource Information and Analysis,Forest Service,NA,NA,Kenai Peninsula Borough for Community Wildfire Protection Plan Implementation,NA,NA,1500000,NA,1,S,1500000,0,1,0,1500000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6615,Interior,State and Private Forestry-Forest Resource Information and Analysis,Forest Service,NA,Anchorage,Municipality of Anchorage for implementation of the Municipal-wide Community Wildlife Protection Plan,NA,NA,4000000,NA,1,S,4000000,0,1,0,4000000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6643,Interior,Indian Health Facilities,Indian Health Service,NA,NA,Native Village of Chignik Lagoon for Water Distribution Upgrade,NA,NA,5354000,NA,1,S,5354000,0,1,0,5354000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6644,Interior,Indian Health Facilities,Indian Health Service,NA,NA,Alaska Native Tribal Health Consortium for New Kivalina Landfil,NA,NA,7990000,NA,1,S,7990000,0,1,0,7990000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6705,Interior,National Recreation and Preservation,National Park Service,NA,NA,Alaska Trails Association for pedestrian pathways in the Parks Highway Corridor,NA,NA,2180000,NA,1,S,2180000,0,1,0,2180000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6708,Interior,"Surveys, Investigations, and Research",US Geological Survey,NA,NA,Kuskokwim River Intertribal Fish Commission for Implementation of Intertribal Federal Subsistence Cooperative Management Program,NA,NA,880000,NA,1,S,880000,0,1,0,880000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6745,Homeland,Federal Assistance-PDM,FEMA,City of Dillingham,Dillingham,Snag Point Erosion Mitigation,NA,NA,5016000,NA,1,S,5016000,0,1,0,5016000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6827,Homeland,Federal Assistance-EOC,FEMA,Municipality of Anchorage,Anchorage,Emergency Operations Center Roof Replacement,NA,NA,500000,NA,1,S,500000,0,1,0,500000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6829,Homeland,Federal Assistance-PDM,FEMA,Native Village of Ouzinkie,Ouzinkie,Emergency Response Shelter and Equipment Staging Complex,NA,NA,2000000,NA,1,S,2000000,0,1,0,2000000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6936,EW,Construction,Army Corps of Engineers (Civil),U.S. Army Corps of Engineers,Unalaska (Dutch Harbor) Channels,"Unalaska (Dutch Harbor) Channels, AK",NA,25600000,25600000,NA,1,S,25600000,0,1,0,25600000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6969,EW,Investigations,Army Corps of Engineers (Civil),U.S. Army Corps of Engineers,Homer,"Homer Navigation Improvements, AK",NA,300000,300000,NA,1,S,300000,0,1,0,300000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,6988,EW,Investigations,Army Corps of Engineers (Civil),U.S. Army Corps of Engineers,St. George,"St. George Harbor Improvement, St. George, AK",NA,2500000,2500000,NA,1,S,2500000,0,1,0,2500000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,7072,EW,Energy Projects,Department of Energy,Alaska Gasline Development Corporation,NA,Alaska Liquid Natural Gas Pipeline Front-End Engineering and Design (FEED),NA,4000000,4000000,NA,1,S,4000000,0,1,0,4000000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,7074,EW,Energy Projects,Department of Energy,City of Ambler,City of Ambler,Ambler Tank Farm,NA,650000,650000,NA,1,S,650000,0,1,0,650000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,7141,EW,Energy Projects,Department of Energy,City of False Pass,City of False Pass,Hydrokinetic Power System,NA,1250000,1250000,NA,1,S,1250000,0,1,0,1250000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,7149,EW,Energy Projects,Department of Energy,"Alaska Village Electric Cooperative, Inc.",NA,Marine Energy Feasibility Study for Remote Alaskan Villages,NA,1500000,1500000,NA,1,S,1500000,0,1,0,1500000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murkowski,AK,S,7206,EW,Energy Projects,Department of Energy,City of Unalaska,City of Unalaska,Unalaska Aging Infrastructure Replacement,NA,2500000,2500000,NA,1,S,2500000,0,1,0,2500000,Lisa,A.,NA,NA,Lisa Murkowski,5/22/57,F,NA,3,Republican,M001153
Murphy,CT,S,24,AG,Animal and Plant Health Inspection Service,"USDA, Marketing and Regulatory Programs",Connecticut Agricultural Experiment Station,NA,Monitoring Ticks and Tickborne Pathogens,NA,NA,206000,NA,2,S,103000,0,2,0,206000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,92,AG,Rural Housing Service,"USDA, Rural Development",Town of Winchester,Winchester,Town of Winchester Public Works Garage,NA,NA,2530000,NA,2,S,1265000,0,2,0,2530000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,93,AG,Rural Housing Service,"USDA, Rural Development",Town of East Windsor,East Windsor,East Windsor Municipal Multi-Service Center Addition and Renovation,NA,NA,2750000,NA,2,S,1375000,0,2,0,2750000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,339,FSGG,National Historical Publications & Records Commission Grants Program,National Archives and Records Administration (NARA),Connecticut Historical Society,Hartford,Connecticut Historical Society Records Digitation and Public Engagement Initiative,NA,NA,1000000,NA,2,S,500000,0,2,0,1000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,373,FSGG,Salaries and Expenses,Small Business Administration (SBA),Connecticut Resource Conservation & Development Area,Haddam,Connecticut Farmer Resource Hub and Marketing Initiative,NA,NA,5550000,NA,2,S,2775000,0,2,0,5550000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,374,FSGG,Salaries and Expenses,Small Business Administration (SBA),CLiCK Inc.,Windham,Infrastructure Improvement at the CLiCK Willimantic Food Hub,NA,NA,400000,NA,2,S,200000,0,2,0,400000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,501,FSGG,Salaries and Expenses,Small Business Administration (SBA),Town of Stonington,Stonington,Fishermen's Dock Enhancement in Stonington Connecticut,NA,NA,900000,NA,3,B,300000,1,2,300000,600000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,519,FSGG,Salaries and Expenses,Small Business Administration (SBA),Women's Business Development Council Inc.,Stamford,Expanasion of Small Business Development Programs to Women-Owned Businesses in Connecticut,NA,NA,2000000,NA,3,B,666666.6667,1,2,666666.6667,1333333.333,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,585,CJS,NIST-Construction,DOC,Connecticut Center for Advanced Technology (CCAT),East Hartford,Connecticut Manufacturing Technology & Innovation Center,NA,NA,16173000,NA,3,H,5391000,1,2,5391000,10782000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,607,CJS,NIST-STRS,DOC,University of Connecticut,Storrs,Long-Term Risk Management and Mitigation Strategies of Crumbling Foundations,NA,NA,4000000,NA,3,H,1333333.333,1,2,1333333.333,2666666.667,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,670,CJS,NOAA-ORF,DOC,Greenwave,New Haven,Connecticut Kelp Innovation Center,NA,NA,2390000,NA,2,S,1195000,0,2,0,2390000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,671,CJS,NOAA-ORF,DOC,Sea Research Foundation Inc. DBA Mystic Aquarium,Mystic,Blue Economy Career Development Center,NA,NA,650000,NA,2,S,325000,0,2,0,650000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,672,CJS,NOAA-ORF,DOC,Morgan State University,Calvert County,Morgan State University's PEARL Lab Student Research Enhancements,NA,NA,1000000,NA,2,S,500000,0,2,0,1000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,673,CJS,NOAA-ORF,DOC,St. Mary's River Watershed Association,Lexington Park,Oyster Restoration in the St.Mary's River Shellfish Sanctuary,NA,NA,185000,NA,2,S,92500,0,2,0,185000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,674,CJS,NOAA-ORF,DOC,University of Maryland Center for Environmental Science,Dorchester County,Oyster Research to Enhance Resiliency,NA,NA,960000,NA,2,S,480000,0,2,0,960000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,745,CJS,COPS Tech,DOJ,Town of New Fairfield,New Fairfield,New Fairfield PD Emergency Communications System Upgrade,NA,NA,2100000,NA,3,H,700000,1,2,700000,1400000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,805,CJS,COPS Tech,DOJ,Bloomfield Police Department,Bloomfield,Equipment for Police Department Training Room,NA,NA,40000,NA,2,S,20000,0,2,0,40000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,806,CJS,COPS Tech,DOJ,Bloomfield Police Department,Bloomfield,Town of Bloomfield Cruiser Camera Upgrades,NA,NA,112000,NA,2,S,56000,0,2,0,112000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,807,CJS,COPS Tech,DOJ,City of Bridgeport,Bridgeport,City of Bridgeport Forensic Technology,NA,NA,500000,NA,2,S,250000,0,2,0,500000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,808,CJS,COPS Tech,DOJ,City of New London,New London,City of New London Emergency Communications Equipment Upgrades,NA,NA,2218000,NA,2,S,1109000,0,2,0,2218000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,809,CJS,COPS Tech,DOJ,City of Stamford,Stamford,Equipment for Regional Police Academy,NA,NA,250000,NA,2,S,125000,0,2,0,250000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,810,CJS,COPS Tech,DOJ,Town of Winchester,Winchester,Town of Winchester Radio Upgrades,NA,NA,850000,NA,2,S,425000,0,2,0,850000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,811,CJS,COPS Tech,DOJ,University of New Haven,West Haven,Community-Based Gun Violence Reduction Project at the University of New Haven,NA,NA,1000000,NA,2,S,500000,0,2,0,1000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,812,CJS,COPS Tech,DOJ,Waterbury Police Department,Waterbury,City of Waterbury Real-Time Crime and Pandemic Center,NA,NA,930000,NA,2,S,465000,0,2,0,930000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1059,CJS,OJP-Byrne,DOJ,Congregations Organized for a New Connecticut,Hamden,Fostering Greater Gun Safety in the New Haven Area,NA,NA,67000,NA,2,S,33500,0,2,0,67000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1060,CJS,OJP-Byrne,DOJ,Regional Youth Adult Social Action Partnership,Bridgeport,Bridgeport Gun Violence Prevention,NA,NA,237000,NA,2,S,118500,0,2,0,237000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1549,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Shoreline Greenway Trailâ€“New Haven,NA,NA,7000000,NA,2,S,3500000,0,2,0,7000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1550,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Waterbury Signal Replacement,NA,NA,1400000,NA,2,S,700000,0,2,0,1400000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1551,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Oxford Main Street (Route 67) Multiuse Trail-Dutton Road to Quarry Walk Design and Construction,NA,NA,3400000,NA,2,S,1700000,0,2,0,3400000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1552,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Realignment of Lafayette Circle,NA,NA,5000000,NA,2,S,2500000,0,2,0,5000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1554,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Air Line Trail Gap Boardwalk,NA,NA,1400000,NA,3,H,466666.6667,1,2,466666.6667,933333.3333,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1557,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Broad Street Complete Streets,NA,NA,3000000,NA,3,H,1000000,1,2,1000000,2000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,1975,THUD,Consolidated Rail Infrastructure and Safety Improvements,Department of Transportation,Connecticut Department of Transportation,New Haven,New Haven Line-Track SpeedImprovement Phase 1 (TIME),NA,NA,12000000,NA,2,S,6000000,0,2,0,12000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2408,THUD,Community Development Fund,Department of Housing and Urban Development,Hall Neighborhood House,NA,Hall Neighborhood House,NA,NA,4500000,NA,2,S,2250000,0,2,0,4500000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2409,THUD,Community Development Fund,Department of Housing and Urban Development,Housing Authority of the City of Waterbury,Waterbury,West Grove Street Demolition and Blight Remediation in Waterbury,NA,NA,420000,NA,2,S,210000,0,2,0,420000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2410,THUD,Community Development Fund,Department of Housing and Urban Development,"Community Renewal Team, Inc",Hartford,East Hartford Family Shelter Renovations,NA,NA,98000,NA,2,S,49000,0,2,0,98000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2411,THUD,Community Development Fund,Department of Housing and Urban Development,Habitat for Humanity of Coastal Fairfield County,Fairfield County,Affordable Housing Construction in Bridgeport,NA,NA,2000000,NA,2,S,1000000,0,2,0,2000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2412,THUD,Community Development Fund,Department of Housing and Urban Development,City of New London,New London,Community & Recreation Center Construction Project in New London,NA,NA,2000000,NA,2,S,1000000,0,2,0,2000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2413,THUD,Community Development Fund,Department of Housing and Urban Development,Chrysalis Center Inc.,NA,Phelps Village Veterans Housing Rehabilitation,NA,NA,642000,NA,2,S,321000,0,2,0,642000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2417,THUD,Community Development Fund,Department of Housing and Urban Development,Thames Valley Council for Community Action (TVCCA),Thames Valley,TVCCA Groton Childcare Center,NA,NA,3000000,NA,3,H,1000000,1,2,1000000,2000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2427,THUD,Community Development Fund,Department of Housing and Urban Development,"Downtown Evening Soup Kitchen, Inc.",NA,"Downtown Evening Soup Kitchen, Inc.",NA,NA,1438399,NA,3,H,479466.3333,1,2,479466.3333,958932.6667,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2433,THUD,Community Development Fund,Department of Housing and Urban Development,City of Stamford,Stamford,Stamford East Side Library Branch,NA,NA,3000000,NA,3,H,1000000,1,2,1000000,2000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2434,THUD,Community Development Fund,Department of Housing and Urban Development,Town of Trumbull,Trumbull,"Trumbull Veterans and First Responder Center",NA,NA,750000,NA,3,H,250000,1,2,250000,500000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2435,THUD,Community Development Fund,Department of Housing and Urban Development,"Riverbrook Regional Young Men's Christian Association, Inc.",NA,Riverbrook Regional YMCA,NA,NA,2000000,NA,3,H,666666.6667,1,2,666666.6667,1333333.333,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,2442,THUD,Community Development Fund,Department of Housing and Urban Development,City of Hartford,Hartford,"Charter Oak Landing Park Infrastructure",NA,NA,1010000,NA,3,H,336666.6667,1,2,336666.6667,673333.3333,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,3724,LHHS,Employment and Training Administration,Department of Labor,NA,NA,"4â€“H Education Center at Auerfarm, Inc., CT, for workforce development for students with disabilities",NA,NA,204000,NA,2,S,102000,0,2,0,204000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,3754,LHHS,Employment and Training Administration,Department of Labor,NA,NA,"CCARC, Inc., CT, for workforce development programs for individuals with disabilities",NA,NA,54000,NA,2,S,27000,0,2,0,54000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,3972,LHHS,Employment and Training Administration,Department of Labor,NA,NA,"Youth Business Initiative, Inc., CT, for workforce development programs",NA,NA,76000,NA,2,S,38000,0,2,0,76000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,3985,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,Bridgeport,"Bridgeport Youth Lacrosse Inc., CT, for recreational programming and support for low income families",NA,NA,100000,NA,2,S,50000,0,2,0,100000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4012,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,NA,"Connecticut Coalition Against Domestic Violence, CT, for a therapy support program for children affected by domestic violence",NA,NA,216000,NA,2,S,108000,0,2,0,216000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4021,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,Fairfield County,"Fairfield County's Community Foundation, CT, for economic inequality and mobility research",NA,NA,462000,NA,2,S,231000,0,2,0,462000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4091,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,NA,"Saint Joseph Parenting Center, CT, for services for families and children at risk of child abuse and neglect",NA,NA,50000,NA,2,S,25000,0,2,0,50000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4115,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,Hartford,"United Way of Central and Northeastern Connecticut, Hartford, CT for training and outreach programs, services, and literacy supports for under-resourced communities",NA,NA,150000,NA,3,H,50000,1,2,50000,100000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4207,LHHS,Administration for Community Living,Department of Health and Human Services,NA,NA,"United Way of Western Connecticut, CT, for a nutrition services program",NA,NA,1050000,NA,2,S,525000,0,2,0,1050000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4355,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Bridgeport,"City of Bridgeport, CT, for facilities and equipment",NA,NA,200000,NA,2,S,100000,0,2,0,200000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4359,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Hartford,"City of Hartford, CT, for facilities and equipment",NA,NA,1500000,NA,2,S,750000,0,2,0,1500000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4384,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Community Child Guidance Clinic, Inc., CT, for facilities and equipment",NA,NA,100000,NA,2,S,50000,0,2,0,100000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4397,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Connecticut Children's Medical Center, CT, for facilities and equipment",NA,NA,1800000,NA,2,S,900000,0,2,0,1800000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4398,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Connecticut Counseling Centers Inc, CT, for equipment",NA,NA,255000,NA,2,S,127500,0,2,0,255000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4400,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Danbury,"Connecticut Institute For Communities, Inc., Danbury, CT for facilities and equipment",NA,NA,2000000,NA,3,H,666666.6667,1,2,666666.6667,1333333.333,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4402,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Continuum of Care, Inc., CT, for facilities and equipment",NA,NA,630000,NA,2,S,315000,0,2,0,630000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4434,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Cure Rare Disease, CT, for facilities and equipment",NA,NA,2000000,NA,2,S,1000000,0,2,0,2000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4452,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Hartford,"Easterseals of Oak Hill, Hartford, CT for facilities and equipment",NA,NA,1874000,NA,3,H,624666.6667,1,2,624666.6667,1249333.333,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4559,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"InterCommunity, Inc, CT, for facilities and equipment",NA,NA,1800000,NA,2,S,900000,0,2,0,1800000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4588,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Keystone House Inc., CT, for facilities and equipment",NA,NA,500000,NA,2,S,250000,0,2,0,500000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4595,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,New Britain,"Klingberg Family Centers, Incorporated, New Britain, CT for facilities and equipment",NA,NA,1000000,NA,3,H,333333.3333,1,2,333333.3333,666666.6667,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4619,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"LifeBridge Community Services, Inc., CT, for facilities and equipment",NA,NA,350000,NA,2,S,175000,0,2,0,350000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4639,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Manchester,"MARC, Inc. of Manchester, CT, for facilities and equipment",NA,NA,175000,NA,2,S,87500,0,2,0,175000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4657,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"McCall Foundation, Inc., CT, for facilities and equipment",NA,NA,325000,NA,2,S,162500,0,2,0,325000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4752,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Optimus Health Care, Inc., CT, for facilities and equipment",NA,NA,1000000,NA,2,S,500000,0,2,0,1000000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
Murphy,CT,S,4795,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,NA,"Reliance Health, Inc., CT, for facilities and equipment",NA,NA,207000,NA,2,S,103500,0,2,0,207000,Christopher,S.,NA,NA,Christopher Murphy,8/3/73,M,NA,1,Democrat,M001169
