last,st,chamber,id,subcommittee,account,department,recipient,location,project,budget_request,additional_amount,amount,first.x,multi,origination,member_amount,house_mem,sentate_mem,house_tot,senate_tot,first.y,middle_name,suffix,nickname,full_name,birthday,gender,district,senate_class,party,bioguide_id,recipient.x,recipient.y,project.x,project.y,amount.x,suffix.x,nickname.x,full_name.x,birthday.x,gender.x,senate_class.x,party.x,...35,...36,state,first,full_name.y,project_st,amount.y,senate_class.y,party.y,member_id,pvi_2020,request_num,ID,FY,middle,member_ID,suffix.y,nickname.y,birthday.y,gender.y,cat,sub,address.lon,address.lat,formatted_address.lon,formatted_address.lat,formatted_address.type,formatted_address.loctype,formatted_address.address,formatted_address.north,formatted_address.south,formatted_address.east,formatted_address.west
Murphy,CT,S,4091,LHHS,Administration for Children and Families,Department of Health and Human Services,,,"Saint Joseph Parenting Center, CT, for services for families and children at risk of child abuse and neglect",,,50000.0,,2.0,S,25000.0,0,2,0.0,50000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4207,LHHS,Administration for Community Living,Department of Health and Human Services,,,"United Way of Western Connecticut, CT, for a nutrition services program",,,1050000.0,,2.0,S,525000.0,0,2,0.0,1050000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4355,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Bridgeport,"City of Bridgeport, CT, for facilities and equipment",,,200000.0,,2.0,S,100000.0,0,2,0.0,200000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4359,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Hartford,"City of Hartford, CT, for facilities and equipment",,,1500000.0,,2.0,S,750000.0,0,2,0.0,1500000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4384,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Community Child Guidance Clinic, Inc., CT, for facilities and equipment",,,100000.0,,2.0,S,50000.0,0,2,0.0,100000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4397,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Connecticut Children's Medical Center, CT, for facilities and equipment",,,1800000.0,,2.0,S,900000.0,0,2,0.0,1800000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4398,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Connecticut Counseling Centers Inc, CT, for equipment",,,255000.0,,2.0,S,127500.0,0,2,0.0,255000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4402,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Continuum of Care, Inc., CT, for facilities and equipment",,,630000.0,,2.0,S,315000.0,0,2,0.0,630000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4434,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Cure Rare Disease, CT, for facilities and equipment",,,2000000.0,,2.0,S,1000000.0,0,2,0.0,2000000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4559,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"InterCommunity, Inc, CT, for facilities and equipment",,,1800000.0,,2.0,S,900000.0,0,2,0.0,1800000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4588,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Keystone House Inc., CT, for facilities and equipment",,,500000.0,,2.0,S,250000.0,0,2,0.0,500000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4619,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"LifeBridge Community Services, Inc., CT, for facilities and equipment",,,350000.0,,2.0,S,175000.0,0,2,0.0,350000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4639,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Manchester,"MARC, Inc. of Manchester, CT, for facilities and equipment",,,175000.0,,2.0,S,87500.0,0,2,0.0,175000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4657,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"McCall Foundation, Inc., CT, for facilities and equipment",,,325000.0,,2.0,S,162500.0,0,2,0.0,325000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4752,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Optimus Health Care, Inc., CT, for facilities and equipment",,,1000000.0,,2.0,S,500000.0,0,2,0.0,1000000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4795,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Reliance Health, Inc., CT, for facilities and equipment",,,207000.0,,2.0,S,103500.0,0,2,0.0,207000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4908,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"The Connection, Inc., CT, for facilities and equipment",,,43000.0,,2.0,S,21500.0,0,2,0.0,43000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,4919,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"The Village for Families and Children, CT, for facilities and equipment",,,1100000.0,,2.0,S,550000.0,0,2,0.0,1100000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5043,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Wheeler Clinic, Inc., CT, for facilities and equipment",,,980000.0,,2.0,S,490000.0,0,2,0.0,980000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5060,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Greenwich,"YWCA Greenwich Connecticut, Inc. Sexual Assault Services Program Space, CT, for facilities and equipment",,,100000.0,,2.0,S,50000.0,0,2,0.0,100000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5121,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"Connecticut Community for Addiction Recovery, CT, for recovery support services, including equipment",,,1500000.0,,2.0,S,750000.0,0,2,0.0,1500000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5219,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"The Connection, Inc., CT, for mental health, substance use, and behavioral health services training",,,200000.0,,2.0,S,100000.0,0,2,0.0,200000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5220,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"The Governor's Prevention Partnership, CT, for substance use prevention and training",,,1122000.0,,2.0,S,561000.0,0,2,0.0,1122000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5221,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"The Greater Bridgeport Opportunities Industrialization Center, Inc., CT, for youth mental health programming, including equipment",,,25000.0,,2.0,S,12500.0,0,2,0.0,25000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5295,LHHS,Elementary and Secondary Education,Department of Education,,Bridgeport,"Bridgeport Board of Education, CT, for in-person and virtual library programs, including purchase of books, materials and virtual library resources",,,2000000.0,,2.0,S,1000000.0,0,2,0.0,2000000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5333,LHHS,Elementary and Secondary Education,Department of Education,,Hartford,"East Hartford Public Schools, CT, for the Manufacturing Academy and Internship program, including purchase of equipment",,,730000.0,,2.0,S,365000.0,0,2,0.0,730000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5361,LHHS,Elementary and Secondary Education,Department of Education,,,"Hartford Public Library, CT, for educational programs for immigrant, refugee and English learner students",,,305000.0,,2.0,S,152500.0,0,2,0.0,305000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5362,LHHS,Elementary and Secondary Education,Department of Education,,,"Hartford Stage, CT, for arts-based summer education programming",,,100000.0,,2.0,S,50000.0,0,2,0.0,100000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5414,LHHS,Elementary and Secondary Education,Department of Education,,,"NAFI Connecticut, Inc., CT, for career readiness initiative",,,218000.0,,2.0,S,109000.0,0,2,0.0,218000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5421,LHHS,Elementary and Secondary Education,Department of Education,,,"New Haven Reads Community Book Bank, CT, for Structured Literacy programming",,,150000.0,,2.0,S,75000.0,0,2,0.0,150000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5453,LHHS,Elementary and Secondary Education,Department of Education,,Bridgeport,"Regional Youth Adult Social Action Partnership, CT, for social-emotional learning initiative within Bridgeport Public Schools",,,125000.0,,2.0,S,62500.0,0,2,0.0,125000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5477,LHHS,Elementary and Secondary Education,Department of Education,,,"SoundWaters, Inc., CT, for afterschool and extracurricular programming, including purchase of equipment",,,361000.0,,2.0,S,180500.0,0,2,0.0,361000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5531,LHHS,Elementary and Secondary Education,Department of Education,,Waterbury,"Waterbury Public Schools, CT, to improve wireless access and connections, including purchase of equipment",,,259000.0,,2.0,S,129500.0,0,2,0.0,259000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5815,LHHS,Higher Education,Department of Education,,New Haven,"University of New Haven, CT, for the Center for Consumer Protection and Cybersecurity Project, including the purchase of equipment",,,326000.0,,2.0,S,163000.0,0,2,0.0,326000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5921,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,School Hill Water Association for Clean Water for the School Hill Association,,,1200000.0,,2.0,S,600000.0,0,2,0.0,1200000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5922,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,The South Central Regional Water Authority for Lake Gaillard Water Treatment Plant HVAC and Electrical Improvements,,,2647000.0,,2.0,S,1323500.0,0,2,0.0,2647000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5923,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,The South Central Regional Water Authority for Seymour Well Treatment Facility Generator Replacement,,,716000.0,,2.0,S,358000.0,0,2,0.0,716000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5924,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,The Metropolitan District Commission for Northeast Transmission Water Main,,,2500000.0,,2.0,S,1250000.0,0,2,0.0,2500000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,5925,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Norwich Public Utilities for Poquetanuck Cove Crossing Water Interconnect,,,800000.0,,2.0,S,400000.0,0,2,0.0,800000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6228,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Torrington,Town of Torrington Water Pollution Control Authority for Harris Drive Pump Station Upgrade,,,1600000.0,,2.0,S,800000.0,0,2,0.0,1600000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6229,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Norwich,Norwich Public Utilities for Sewer Gravity Pipe Lining Project,,,800000.0,,2.0,S,400000.0,0,2,0.0,800000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6230,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Monroe,Town of Monroe for Senior Center Septic Tank Replacement,,,200000.0,,2.0,S,100000.0,0,2,0.0,200000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6231,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,,Save the Sound for Designing and Demonstrating Green Infrastructure Alternatives Across Bridgeport,,,200000.0,,2.0,S,100000.0,0,2,0.0,200000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6232,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,,Save the Sound for Hamden Town Center Park-Green Stormwater Infrastructure,,,80000.0,,2.0,S,40000.0,0,2,0.0,80000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6233,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Bridgeport,City of Bridgeport Water Pollution Control Authority (WPCA) for Design of the West Side Wastewater Treatment Plant Project,,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6622,Interior,State and Private Forestry-Forest Resource Information and Analysis,Forest Service,,,Naugatuck Valley Council of Governments for Regional Open Space Inventory,,,92000.0,,2.0,S,46000.0,0,2,0.0,92000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6623,Interior,State and Private Forestry-Forest Resource Information and Analysis,Forest Service,,Bridgeport,Groundwork Bridgeport for Growing Bridgeport's Urban Forest,,,154000.0,,2.0,S,77000.0,0,2,0.0,154000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6624,Interior,State and Private Forestry-Forest Resource Information and Analysis,Forest Service,,,Naugatuck Valley Council of Governments for Tree Canopy Assessment,,,100000.0,,2.0,S,50000.0,0,2,0.0,100000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6648,Interior,Historic Preservation Fund-Save America's Treasures Grants,National Park Service,,,Antiquarian and Landmarks Society for Restoration & Interpretation at Nathan Hale Homestead,,,300000.0,,2.0,S,150000.0,0,2,0.0,300000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6649,Interior,Historic Preservation Fund-Save America's Treasures Grants,National Park Service,,Bridgeport,City of Bridgeport for The Perry Memorial Arch Restoration,,,500000.0,,2.0,S,250000.0,0,2,0.0,500000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6650,Interior,Historic Preservation Fund-Save America's Treasures Grants,National Park Service,,,Mystic Seaport Museum for Restoration of the 1866 National Historic Landmark Vessel EMMA C. BERRY,,,111000.0,,2.0,S,55500.0,0,2,0.0,111000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6725,Homeland,Federal Assistance-EOC,FEMA,CT Dep of Emergency Services and Public Protection,,Connecticut Department of Emergency Services & Public Protection State Interagency Coordination Center,,,656000.0,,2.0,S,328000.0,0,2,0.0,656000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6739,Homeland,Federal Assistance-PDM,FEMA,City of Bridgeport,Bridgeport,Community Flooding Scoping in Bridgeport,,,742000.0,,2.0,S,371000.0,0,2,0.0,742000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6752,Homeland,Federal Assistance-PDM,FEMA,City of Hartford,Hartford,Hartford Closure Structure #1 Rehabilitation,,,1025000.0,,2.0,S,512500.0,0,2,0.0,1025000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,6858,Homeland,Federal Assistance-EOC,FEMA,Town of Old Lyme,Old Lyme,Old Lyme Emergency Operations Center,,,708000.0,,2.0,S,354000.0,0,2,0.0,708000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy,CT,S,7202,EW,Energy Projects,Department of Energy,"Town of Hamden, CT",Town of Hamden,Town of Hamden Administrative Building Energy Efficiency Improvements,,600000.0,600000.0,,3.0,B,200000.0,1,2,200000.0,400000.0,Christopher,S.,,,Christopher Murphy,8/3/73,M,,1.0,Democrat,M001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1323,MilCon VA,,Navy & Marine Corps,NAS Whidbey Island,Oak Harbor,Aircraft Airfield Pavement Improvements,,,68100000.0,,1.0,S,68100000.0,0,1,0.0,68100000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1324,MilCon VA,,Air Force,Fairchild AFB,,Consolidate TFI BaseOperations: Cost to Complete,,,8000000.0,,1.0,S,8000000.0,0,1,0.0,8000000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1325,MilCon VA,,Air Force,Fairchild AFB,,ADAL KC-135 Flight Simulator,,,7300000.0,,1.0,S,7300000.0,0,1,0.0,7300000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1937,THUD,Highway Infrastructure Programs,Department of Transportation,,,Grace Avenue Realignment-Phase II,,,2000000.0,,2.0,S,1000000.0,0,2,0.0,2000000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1938,THUD,Highway Infrastructure Programs,Department of Transportation,,,The Makah Tribe-Makah Passage and Hobuck Residential Road Project,,,2000000.0,,2.0,S,1000000.0,0,2,0.0,2000000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1939,THUD,Highway Infrastructure Programs,Department of Transportation,,,I-5/Port of Tacoma Road Interchange (Phase 2),,,4000000.0,,1.0,S,4000000.0,0,1,0.0,4000000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1940,THUD,Highway Infrastructure Programs,Department of Transportation,,,Pines Road/BNSF Grade Separation Project,,,5000000.0,,1.0,S,5000000.0,0,1,0.0,5000000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1954,THUD,Highway Infrastructure Programs,Department of Transportation,,Yakima County,Yakima County East-West Corridor,,,2500000.0,,3.0,B,833333.3333,1,2,833333.3333,1666666.667,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,1955,THUD,Highway Infrastructure Programs,Department of Transportation,,Adamsn County,Adams County Bridge 411-3 Sackman Road Bridge Replacement Project,,,3878000.0,,3.0,B,1292666.667,2,1,2585333.333,1292666.667,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,3725,LHHS,Employment and Training Administration,Department of Labor,,,"ASHHO Cultural Community & Job Training Center, WA, for culinary and hospitality training programs",,,750000.0,,1.0,S,750000.0,0,1,0.0,750000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,3731,LHHS,Employment and Training Administration,Department of Labor,,,"Americans for Equality, WA, for STEM education and training activities, including the purchase of equipment",,,2231000.0,,1.0,S,2231000.0,0,1,0.0,2231000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,3843,LHHS,Employment and Training Administration,Department of Labor,,,"MLK Labor, WA, for an online hiring platform",,,2000000.0,,1.0,S,2000000.0,0,1,0.0,2000000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,3859,LHHS,Employment and Training Administration,Department of Labor,,Puget Sound,"Muslim Association of Puget Sound, WA, for STEM career and technical education",,,850000.0,,1.0,S,850000.0,0,1,0.0,850000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,3877,LHHS,Employment and Training Administration,Department of Labor,,,"Operation Military Family, WA, for transition assistance to veterans",,,1500000.0,,1.0,S,1500000.0,0,1,0.0,1500000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murray,WA,S,3991,LHHS,Administration for Children and Families,Department of Health and Human Services,,,"Centro Cultural Mexicano, WA, for a bilingual family engagement center for low income families",,,280000.0,,1.0,S,280000.0,0,1,0.0,280000.0,Patty,,,,Patty Murray,10/11/50,F,,3.0,Democrat,M001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
